cl,vf,r,x,y,z,vx,vy,vz,p,xx,xy,xz,yy,yz,zz
182,5.2221854034588193697e-06,0.010762699773107790163,1.2323950967794208289,0.28839648116326904725,1.2093319560963589065,0.33654344624458309987,-0.32059864196263515579,0.020981334270892618155,0.090054858590165404175,1.5188330926485757999,0.35542282582635620347,1.4906372729567762825,0.083192489620872236977,0.34905544003699201516,1.5015974131944223036
183,8.6281866825708345667e-06,0.012723608803000151582,1.2785182957794503089,0.29279630511126986114,0.59856267224354209322,0.62923425673582311646,-0.52384884121861541306,-0.11756318361714562792,-0.051325148881741236573,1.6346654779827503035,0.37434318293076995765,0.7652945841831234608,0.08575380202473613378,0.17525174184615063822,0.35831917659314038715
184,3.2307579448103195343e-06,0.0091707587859811631747,1.3972113352922450602,0.22161450983598901532,1.2878210062332844377,0.6887627507816074246,-0.60988179018969190803,0.23346024355981620513,-0.04249134202603257332,1.9522210942830522384,0.30963767744915993152,1.7993581008702677071,0.049131469966228705215,0.28539914229751728314,1.6585014078307336316
185,3.1873815663476862863e-05,0.019668978960805532513,1.2431988042299055852,0.29465930797443357081,0.33379985088803637572,0.53931124968176780143,-0.41147820778528004793,-0.063093868042802120355,0.018061679058872411041,1.54725719118756877,0.36538809877487965494,0.41527226783464760151,0.08735991710577542535,0.098186697605225428664,0.11152937462643464084
186,2.8257391627157676963e-06,0.0087703007647691403476,1.2961069638648743396,0.17513711275742324669,2.222333932397712708,0.11202504331376904323,0.016441054797125442127,0.1851509140320633795,0.035422039953515366273,1.6799138594185230033,0.2269955107309581388,2.8803787000649760941,0.030688351041656805607,0.38921481896832826886,4.9387864581498686078
187,2.127692011221782771e-06,0.0079788454193796612413,1.4840362554901509462,0.11528564553038694873,1.7705673761892075646,0.22625985913365925795,-0.7054357070645912442,-0.18387894608711208289,0.03677493777443064521,2.2023817693151634955,0.1710868368738900358,2.6275842255220847044,0.013308502526428822241,0.2041241645887371392,3.1349208873976630585
188,1.5492986827224855388e-05,0.015464961652225295632,1.5037829106460718354,0.27721539112717202835,1.5245476346126114464,0.14987283291924469175,0.15632127246724863978,-0.15462226150230878874,-0.0075210286998573872355,2.2614302809616906309,0.41690689124297047874,2.2925907225024273473,0.076912528182035422297,0.42262424574569462665,2.32428936506143069
189,1.318020180335915966e-06,0.0068016009796779287183,1.5768400435530323112,0.28263280473711421825,0.79217129833770849601,0.37655207520911304631,0.08435490054488721523,0.2484880582924602066,-0.076261144690899437815,2.4864359739803245652,0.44566538495136154285,1.2491282945983863684,0.079892657790645485449,0.22389264403998607178,0.62754798853108462175
190,2.6340188011710680604e-06,0.0085672890637637777456,1.182590819779709479,0.32262973700704911106,0.79711983622525994786,0.13714780541224869115,-0.18167077171978437966,-0.1247997397746308107,-0.016342763911625361739,1.3985429413072925087,0.38153983675233499318,0.94266356935867168243,0.10410577288246261607,0.25717598300214977725,0.63541605740892381782
191,1.0190878981392219883e-06,0.006242727024917936636,1.2909097313616102465,0.17752775824658922899,0.62407314302167804509,-0.15888066396219951981,-0.16581719910917558369,-0.049724865261893659574,0.064784093916949059277,1.6664575567706598758,0.22917300572513904511,0.80562208582745942209,0.031525043996733177754,0.11078978576511433474,0.38947787527721461354
192,2.4463957998409420359e-06,0.0083588404890869247993,1.2238587512973655436,0.30828831803390738253,0.61237901139273220874,0.60339549274487036534,-0.18451705961486417062,0.19168832087813772458,-0.036335210681414806255,1.4978526932751901057,0.37729712267402082393,0.74946617570264706387,0.095057697784926856177,0.18878890811015516804,0.37502118046123034123
193,1.941635639931333025e-06,0.007739146038984215728,1.5542991815123623489,0.32319090171434028402,1.6043837639941553874,0.27285206784399590463,0.17611947524369223061,0.35805155132511634619,0.032369851555268128185,2.4158625468267231895,0.50233674850482790131,2.4936895177102713639,0.10446414130903013129,0.51852131060945916285,2.5740628767290938406
194,1.1139491776158177529e-06,0.0064307099644904984828,1.5490314471527388829,0.18204931399314389084,0.70055211487496305001,0.10666282092943284165,0.037979431514727560182,-0.10511208278305606001,0.10706353830602745314,2.3995103398983981258,0.28200104420773824954,1.0851780232114467406,0.033153218385360741505,0.12753431383016303191,0.49078370134880044962
195,8.6435715642822486389e-07,0.0059092841578231910388,1.5347368045746789811,0.29811443415397848034,0.80400832201402328003,0.16200655331658128655,-0.10157045611073416136,-0.24234634498917728695,-0.085074360808794838307,2.3554263115584079813,0.45752635995647872313,1.2339418168851881141,0.088881942613824760357,0.23968616263738068417,0.64644047658034464732
196,3.6087176971168524246e-06,0.009515276951188682969,1.9075764163553399211,0.4889178200996229795,0.24567775057053645171,0.3008918111621064484,0.12307449172662814074,0.0089727376434848866299,-0.04560001526948709305,3.6388711192867120303,0.93265438741786954591,0.46864824790815357014,0.23906330341239512283,0.12011628759759951368,0.060375716841621705766
197,1.425019432103631823e-06,0.006980888891073549346,1.2457769191521514962,0.30863306920552374679,1.9767225006031508006,0.63308483493956813071,-0.5493456969562731107,0.15945745388652521335,0.013293431333492996757,1.5519725156490431495,0.38448728324718245419,2.462554056854034723,0.095264724463948069477,0.61008220994793804781,3.9074458376639782387
198,4.3655111905924598437e-06,0.01013869749883310363,1.2510919346186450962,0.30398225305856402256,1.930882324126886207,0.74403955206703820124,-0.53088654759596709543,0.10422938854948830822,-0.018523504939783240475,1.5652589343898257734,0.38031017411562573205,2.4157119183234208037,0.092431313090426792112,0.58693814702861235588,3.7283340921802738954
199,5.2879590906775955061e-06,0.010807696965835706868,1.1651997239518991911,0.36755477614779696882,0.85597973604498300837,0.52415154131987351516,-0.21086606613230898799,-0.21121147278193361241,-0.094637983271083303549,1.3577358980252496323,0.42826683753499578122,0.99736679024814722805,0.13511071766592352983,0.31462442501317583465,0.73274251200208262436
200,1.8401335191443972079e-06,0.0076018665676244661852,1.3341105363863339228,0.16761385756446062212,1.2172434714159079405,-0.21044552253708817546,-0.26299584461862030027,-0.1953702596354214005,-0.0085318230156766969308,1.7798628364692259396,0.22361421455860772123,1.6239370015823828552,0.028110692798032861639,0.20402679680926866235,1.4816959732076946388
201,3.9299511261046522084e-06,0.0097896277937291904109,1.5578416026822947682,0.26231759184728620227,1.5603590960461477533,0.075366452100625119792,0.098686173573125091085,0.13231504045030320627,0.055438466239613570785,2.4269164529008859787,0.40866827144378281567,2.4307539248753995409,0.068835118352614674264,0.40928515548131627622,2.4347765150310558546
202,4.1636279709105763688e-06,0.0099799363022225716369,1.337667155511369721,0.16470836781887138178,1.765880011387573667,-0.0037026850610860553153,-0.0047319406139647267329,-0.14431125064640892841,0.042607151483570637751,1.7893776749178442742,0.22032529182970878034,2.3621595796653189758,0.027148063926338703716,0.29085191299647816798,3.1183558861798048589
203,8.7878483599017431649e-07,0.0059419817691396294157,1.3520450232811533908,0.12562423456526630727,1.350574664635436406,-0.077113338939615541645,0.035861095988780060384,-0.17246509380420399493,0.061489145450441838603,1.8280368011244298998,0.16985039056261697077,1.8260375046829333545,0.015791409328736856488,0.1696645574811808943,1.8240602901068350139
204,1.273230302281833865e-06,0.0067236658037199041951,1.254174564214308063,0.26478736587008588899,1.7516706493816240897,0.30886515124481678241,-0.39257976624358814632,0.20522803080171841961,0.088971767212100774658,1.5729660739019915017,0.33209174337992652948,2.1969022987851536399,0.070122846557326867778,0.46381472305548820945,3.0689114872176701532
205,8.8669086995608424042e-07,0.0059597477148546169554,1.3577992934964302485,0.14719660178327792499,1.9083028329134401613,0.18998403328215521246,0.04419099633149441847,-0.1078238312938006177,-0.022687512737532673779,1.8436297445271949691,0.19986282615593800593,2.5910920163248127857,0.021676150066077849721,0.28089519492297687631,3.6416298042125516687
206,1.5299268137941914329e-05,0.015400235034309522203,1.5084149115707827793,0.28991915229072245941,1.5882733360293277425,-0.097889264460329472595,0.16947037214052648735,-0.052218765594617709558,-0.0090937969134261623094,2.2753827055202577867,0.43734843872524303832,2.3957974682719984649,0.084111892145954145206,0.46050405039147079833,2.522678815997677404
207,4.2158283020440405318e-06,0.010021470104622606789,1.36347647332352917,0.16027953060853386558,2.102328723368385166,0.0014869239490786592163,-0.25674397476477228697,-0.11054449169694290089,0.0065899526468420370137,1.8590966302121616494,0.21853758481870419472,2.8664816957873546777,0.025702109853740967571,0.3369601116945316055,4.4198194590694850348
208,9.6901100958606969324e-07,0.0061387512281860122029,1.340213073527967147,0.18774618756804720143,2.1048060660587601944,0.44365324597392913342,-0.27879079534614747971,0.19821776292047957324,0.011392116091757352458,1.7961823362210007637,0.25161978533556450532,2.8208891540922800267,0.035257731226010870229,0.39516938065924273049,4.430217131116225282
209,6.2052471412351957575e-06,0.011399614313030438997,1.177852934635783333,0.32378590342072749442,1.1712151209928540752,0.14712948435561620797,-0.29266512708682596022,-0.080059435235054640656,0.012230499617098201243,1.3873925122529335852,0.38136421423878413828,1.3795298350685472055,0.10485564892931388548,0.3792171188393943515,1.3717740930806519017
210,1.285745196396318748e-06,0.0067456235396218750325,1.2659627993994186923,0.29357345515844901485,2.1584956781803787962,0.51082490375520428483,-0.22000254387893233843,-0.056283918784129575996,0.086914880312682366026,1.6026735965189737865,0.37165403636524396713,2.732574375392518462,0.086197284391915568458,0.63367776266681619113,4.6591153739380137822
211,4.4603909791612700875e-06,0.010211623007906733829,1.89639291449154479,0.47026449144404763869,0.19750112697360172609,0.16800565336716122289,0.042355549161880307052,-0.0027666312776475254949,-0.04150054193073700326,3.5963220614302744416,0.89180964649651439657,0.3745536525869490041,0.22116384515294637558,0.092907208374800168138,0.03923327287305690414
212,9.7193428268599633073e-06,0.013238824670886830195,1.161836428572738722,0.38398874567780294509,0.85520774780754849065,1.0379545728017343098,-0.5750151640572341849,0.011033941625880063289,-0.051736835642406074631,1.3499694401141741906,0.44611666292139479095,0.99356565304288346763,0.14746621117963151781,0.32840176799082404502,0.73144894649160707711
213,1.7881138841444839645e-06,0.0075295471181592342827,1.5744374069700366459,0.29825516301770432781,1.5713466233361816915,0.35224201645573222086,0.15689580683741233269,-0.17716728766764475167,0.035617829670975181822,2.4788669683752493356,0.46958339171614110752,2.4739858750739727178,0.088969842228753093227,0.46866420403890840518,2.4691442219712453898
214,1.508644995513141138e-06,0.0071148565631749633928,1.4338279431922771323,0.13779974733315034086,0.7365751921341399111,-0.08538514312230106873,-0.48335501741155306732,-0.32393085355797163194,0.043694249460678770414,2.0558746590303718094,0.19758296414597739665,1.0561225308201052098,0.019002345232161477889,0.10150257168363334415,0.54255588072882066086
215,1.6769891376337448397e-06,0.0073702216134257161895,1.5530477351949241172,0.30976153736643630143,1.5943051234169312025,0.32344308585823267066,0.39112309173674464358,0.11048639785938209334,0.040311831385313211251,2.4119761465864923977,0.48107683882937396502,2.4760272617254144301,0.095964595182268852547,0.4938537048599870305,2.5418213043228421455
